acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0567626953125,0.00390625,-1.1016845703125,-2.9160305343511452,-0.6641221374045801,0.5190839694656488
0.05615234375,0.00048828125,-1.103515625,-2.8625954198473282,-0.6335877862595419,0.5038167938931297
0.05859375,0.00244140625,-1.1024169921875,-2.9389312977099236,-0.6564885496183206,0.4961832061068702
0.0592041015625,0.0003662109375,-1.1002197265625,-2.931297709923664,-0.6946564885496184,0.5114503816793893
0.05908203125,0.0025634765625,-1.1005859375,-2.9083969465648853,-0.648854961832061,0.4732824427480916
0.059326171875,0.0010986328125,-1.100341796875,-2.954198473282443,-0.6870229007633588,0.5343511450381679
0.0589599609375,0.00146484375,-1.1024169921875,-2.9236641221374047,-0.6793893129770993,0.5343511450381679
0.05859375,0.0003662109375,-1.1026611328125,-2.9389312977099236,-0.7175572519083969,0.48091603053435117
0.0572509765625,0.001220703125,-1.101806640625,-2.931297709923664,-0.648854961832061,0.4580152671755725
0.0579833984375,0.0009765625,-1.097900390625,-2.9083969465648853,-0.7404580152671756,0.4122137404580153
0.0574951171875,0.0009765625,-1.098876953125,-2.954198473282443,-0.7022900763358778,0.44274809160305345
0.0594482421875,0.00146484375,-1.1019287109375,-2.9770992366412212,-0.6641221374045801,0.4122137404580153
0.057861328125,0.003662109375,-1.10107421875,-2.8931297709923665,-0.6717557251908397,0.48091603053435117
0.0579833984375,-0.00048828125,-1.098876953125,-2.9236641221374047,-0.6030534351145038,0.5038167938931297
0.0576171875,0.0008544921875,-1.09814453125,-2.877862595419847,-0.6335877862595419,0.5038167938931297
0.0576171875,0.0028076171875,-1.0977783203125,-2.877862595419847,-0.6335877862595419,0.4732824427480916
0.0584716796875,0.0013427734375,-1.1016845703125,-2.9083969465648853,-0.7099236641221374,0.48091603053435117
0.059326171875,-0.0006103515625,-1.1004638671875,-2.9770992366412212,-0.648854961832061,0.4732824427480916
0.0601806640625,0.000732421875,-1.100341796875,-2.9083969465648853,-0.648854961832061,0.4732824427480916
0.0582275390625,0.0155029296875,-1.099853515625,-2.8931297709923665,-0.6335877862595419,0.4961832061068702
0.06005859375,0.0020751953125,-1.1004638671875,-2.954198473282443,-0.6793893129770993,0.5038167938931297
0.05908203125,0.0006103515625,-1.1014404296875,-2.931297709923664,-0.6183206106870229,0.46564885496183206
0.0584716796875,0.0013427734375,-1.1019287109375,-2.931297709923664,-0.6641221374045801,0.4580152671755725
0.057373046875,0.0009765625,-1.0999755859375,-2.854961832061069,-0.7022900763358778,0.45038167938931295
0.060546875,0.0020751953125,-1.0992431640625,-2.9618320610687023,-0.6641221374045801,0.4351145038167939
0.0584716796875,0.00048828125,-1.10400390625,-2.9236641221374047,-0.6717557251908397,0.45038167938931295
0.0491943359375,-0.051513671875,-1.1087646484375,66.93129770992367,17.083969465648856,-100.32824427480917
0.0821533203125,-0.377685546875,-1.0911865234375,193.25954198473283,11.625954198473282,-36.0763358778626
0.119384765625,-0.675537109375,-0.7821044921875,247.8091603053435,-36.93129770992366,14.15267175572519
0.0799560546875,-0.8631591796875,-0.3582763671875,222.7175572519084,2.6412213740458017,64.16030534351145
